template,count
[#6:7]1-[#6:8]-[#6:1]2-[#6:2]=[#6:3]-[#6:4]-1-[#6:5]:[#6:6]-2>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]=[#6:8],12
[#6:5]1=[#6:4]-[#6:3]-[#6:2]=[#6:1]-[#6:6]-1>>C-c1:c:c:c(-S(=O)-[#6:1]=[#6:2]):c:c:1.[#6:3]=[#6:4]-[#6:5]=[#6:6],12
[#6:6]1:[#6:5]:[#6:4]2:[#6:8](:[#7:7]:1)-[#8:9]-[#6:1]-[#6:2]-[#6:3]-2>>[#6:1]=[#6:2].[#6:3]=[#6:4]1-[#6:5]:[#6:6]-[#7:7]-[#6:8]-1=[#8:9],11
[#6:1]-[#6:3]-[#8:2]>>C-O-C(=O)-[#6:1]=N-[#8:2].C=[#6:3],11
[#6:1]-[#6:2]12-[#6:3]:[#6:4]-[#6:5](-[#6:6]:[#6:7]-1)-[#6:8]-[#6:9]-2>>[#6:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#6:8]=[#6:9],11
[#6:1]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:2]:1>>[#6:1]#[#6:2].[#6:3]#[#6:4].[#6:5]=[#6:6],11
[#6:4]1:[#6:5]-[#6:6]2-[#6:1]=[#6:2]-[#6:3]-1-[#7:7]-2>>[#6:1]#[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7:7]:1,11
[#6:1]-[#6:3]-[#6:4]-[#6:2]>>Br-[#6:1].Br-[#6:2].[#6:3]=[#6:4],11
[#6:1]-[#6:3]-[#6:4]-[#6:2]>>[#6:1].[#6:2].[#6:3]#[#6:4],11
[#6:1]-[#6:2]1-[#6:4]-[#6:5]=[#6:6]-[#7:7]-[#6:3]-1>>[#6:1]=[#6:2]/[#6:3].[#6:4]=[#6:5]/[#6:6]=[#7:7],11
[#6:5]1:[#6:6]:[#6:1]:[#6:2]:[#6:3]:[#6:4]:1>>[#6:1]#[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6]-N1-C-C-C-C-1,11
[#6:1]-[#6:4]-[#6:3]-[#8:2]>>Br-[#6:1].[#8:2].[#6:3]=[#6:4],11
