template,count
[CH3;D1;+0:5]-[O;H0;D2;+0:8].[c:10]-[CH;D3;+0:9]-[NH;D2;+0:1]-[c:2](:[c:3]:[cH;D2;+0:4]):[c:7]:[cH;D2;+0:6]>>[NH2;D1;+0:1]-[c:2]1:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7]:1.[O;H0;D1;+0:8]=[CH;D2;+0:9]-[c:10],3
[#8:4]-[P;H0;D4;+0:5](-[#8:6])(=[O;H0;D1;+0:7])-[C;H0;D4;+0:1](-[C:2])(-[C:3])-[NH;D2;+0:9]-[C:8]>>O=[C;H0;D3;+0:1](-[C:2])-[C:3].[#8:4]-[P;H0;D3;+0:5](-[#8:6])-[OH;D1;+0:7].[C:8]-[NH2;D1;+0:9],3
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;D1;H0:4])-[c;H0;D3;+0:8].[CH3;D1;+0:13].[NH;D2;+0:5]-[c:6].[O;H0;D1;+0:7].[O;H0;D2;+0:14].[c:11]1:[c:10]:[c;H0;D3;+0:9]:[c:16]:[c:15]:[c;H0;D3;+0:12]:1>>[#8:1]-[PH;D3;+0:2](-[#8:3])=[O;D1;H0:4].[NH2;D1;+0:5]-[c:6].[O;H0;D1;+0:7]=[CH;D2;+0:8]-[c;H0;D3;+0:9]1:[c:10]:[c:11]:[c;H0;D3;+0:12](-[CH;D2;+0:13]=[O;H0;D1;+0:14]):[c:15]:[c:16]:1,3
[#7;a:1]-[NH;D2;+0:2]-[CH;D3;+0:11]-[c:10]:[c:9]:[#8;a:8].[CH3;D1;+0:5].[O;H0;D2;+0:12].[c:3]:[cH;D2;+0:4].[c:7]:[cH;D2;+0:6]>>[#7;a:1]-[NH2;D1;+0:2].[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7].[#8;a:8]:[c:9]:[c:10]-[CH;D2;+0:11]=[O;H0;D1;+0:12],3
[C@@H;D3;+0:2]-[c;H0;D3;+0:3]:[c:4].[CH3;D1;+0:5].[O;H0;D2;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],3
[C@H;D3;+0:2]-[c:3]:[cH;D2;+0:4].[CH3;D1;+0:5].[O;H0;D1;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],3
[C;H0;D3;+0:2]=[O;D1;H0:1].[CH2;D1;+0:7].[CH;D3;+0:8]-[c;H0;D3;+0:3]:[c:4]:[c:5]:[cH;D2;+0:6]>>[O;D1;H0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:1,3
[CH2;D2;+0:6].[CH;D3;+0:2]-[c:3](:[c:4]:[cH;D2;+0:5]):[c:8]:[cH;D2;+0:7].[O;H0;D1;+0:1]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]1:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:1,3
[CH2;D2;+0:3].[CH3;D1;+0:4]-[CH2;D2;+0:5]-[O;H0;D2;+0:6].[C:1]-[CH2;D2;+0:2]>>[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6],3
[#8:3]-[C@@H;D3;+0:4](/[C:5]=[C:6]/[C:7])-[CH2;D2;+0:14]-[C@@H;D3;+0:15]1-[O;H0;D2;+0:10]-[C@@;H0;D4;+0:11](-[C:12])(-[O;D1;H1:13])-[CH2;D2;+0:8]-[C@H;D3;+0:9](-[OH;D1;+0:16])-[C:17]-1-[C:18](=[O;D1;H0:19])-[O;D1;H1:20].[#8:23]-[P;H0;D4;+0:24](-[#8:25])(=[O;D1;H0:26])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:22]-[C:21]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[C@@H;D3;+0:4](/[C:5]=[C:6]/[C:7])-[CH2;D2;+0:8]-[C@@H;D3;+0:9]1-[O;H0;D2;+0:10]-[C@@;H0;D4;+0:11](-[C:12])(-[O;D1;H1:13])-[CH2;D2;+0:14]-[C@H;D3;+0:15](-[OH;D1;+0:16])-[C:17]-1-[C:18](=[O;D1;H0:19])-[O;D1;H1:20].[C:21]-[NH2;D1;+0:22].[#8:23]-[PH;D3;+0:24](-[#8:25])=[O;D1;H0:26],3
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;D1;H0:4])-[CH2;D2;+0:5]-[N;H0;D3;+0:8]-[C:7].[O;H0;D1;+0:6]>>[#8:1]-[PH;D3;+0:2](-[#8:3])=[O;D1;H0:4].[CH2;D1;+0:5]=[O;H0;D1;+0:6].[C:7]-[NH2;D1;+0:8],3
[CH2;D2;+0:2]-[c;H0;D3;+0:3]:[cH;D2;+0:4].[O;H0;D1;+0:1].[c;H0;D3;+0:5].[cH;D2;+0:6]:[s;H0;D2;+0:7]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[s;H0;D2;+0:7]:1,3
[#8:5]-[P;H0;D4;+0:6](-[#8:7])(=[O;D1;H0:8])-[CH;D3;+0:1](/[C:2]=[C:3]/[c:4])-[NH;D2;+0:9]-[c:10]>>O=[CH;D2;+0:1]/[C:2]=[C:3]/[c:4].[#8:5]-[PH;D3;+0:6](-[#8:7])=[O;D1;H0:8].[NH2;D1;+0:9]-[c:10],3
[C@@H;D3;+0:2]-[c:3]:[cH;D2;+0:4].[CH3;D1;+0:5].[O;H0;D1;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],3
[#7;a:7]-[NH;D2;+0:8]-[CH;D3;+0:1](-[c:2]1:[c:3]:[#7;a:4]:[#7;a:5]:[c:6]:1)-[P;H0;D4;+0:10](-[#8:9])(-[#8:11])=[O;D1;H0:12]>>O=[CH;D2;+0:1]-[c:2]1:[c:3]:[#7;a:4]:[#7;a:5]:[c:6]:1.[#7;a:7]-[NH2;D1;+0:8].[#8:9]-[PH;D3;+0:10](-[#8:11])=[O;D1;H0:12],3
[#7;a:7]:[c:6]-[CH;D3;+0:5](-[NH;D2;+0:9]-[C:8])-[P;H0;D4;+0:2](-[#8:3])(-[#8:4])=[O;H0;D1;+0:1]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH;D2;+0:5]-[c:6]:[#7;a:7].[C:8]-[NH2;D1;+0:9],3
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;D1;H0:4])-[c;H0;D3;+0:8].[CH2;D2;+0:13].[NH;D2;+0:5]-[c:6].[O;H0;D1;+0:7].[O;H0;D2;+0:14].[c:11]1:[c:10]:[c;H0;D3;+0:9]:[c:16]:[c:15]:[c;H0;D3;+0:12]:1>>[#8:1]-[PH;D3;+0:2](-[#8:3])=[O;D1;H0:4].[NH2;D1;+0:5]-[c:6].[O;H0;D1;+0:7]=[CH;D2;+0:8]-[c;H0;D3;+0:9]1:[c:10]:[c:11]:[c;H0;D3;+0:12](-[CH;D2;+0:13]=[O;H0;D1;+0:14]):[c:15]:[c:16]:1,3
[#7;a:5]-[NH;D2;+0:6]-[CH;D3;+0:1](-[c:2]:[c:3]:[#8;a:4])-[P;H0;D4;+0:8](-[#8:7])(-[#8:9])=[O;D1;H0:10]>>O=[CH;D2;+0:1]-[c:2]:[c:3]:[#8;a:4].[#7;a:5]-[NH2;D1;+0:6].[#8:7]-[PH;D3;+0:8](-[#8:9])=[O;D1;H0:10],3
[C:3]-[NH;D2;+0:4]-[CH2;D2;+0:1]-[P;H0;D4;+0:8](-[C:7])(-[C:9])=[O;D1;H0:10].[C:5]-[NH;D2;+0:6]-[CH2;D2;+0:2]-[P;H0;D4;+0:12](-[C:11])(-[C:13])=[O;D1;H0:14]>>O=[CH2;D1;+0:1].O=[CH2;D1;+0:2].[C:3]-[NH2;D1;+0:4].[C:5]-[NH2;D1;+0:6].[C:7]-[PH;D3;+0:8](-[C:9])=[O;D1;H0:10].[C:11]-[PH;D3;+0:12](-[C:13])=[O;D1;H0:14],3
[#8;a:2]:[c:3]:[c:4]-[NH;D2;+0:5]-[CH2;D2;+0:1]-[P;H0;D4;+0:7](=[O;D1;H0:6])(-[c:8])-[c:9]>>O=[CH2;D1;+0:1].[#8;a:2]:[c:3]:[c:4]-[NH2;D1;+0:5].[O;D1;H0:6]=[PH;D3;+0:7](-[c:8])-[c:9],3
[O;D1;H0:5]=[P;H0;D4;+0:6](-[c:7])(-[c:8])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:3]-[c:4]>>O=[CH;D2;+0:1]-[c:2].[NH2;D1;+0:3]-[c:4].[O;D1;H0:5]=[PH;D3;+0:6](-[c:7])-[c:8],3
[CH3;D1;+0:7]-[O;H0;D2;+0:1].[CH;D3;+0:2]-[c;H0;D3;+0:3]:[#8;a:4]:[c:5]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[#8;a:4]:[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:1,2
[CH3;D1;+0:11].[O-;H0;D1:1].[O;H0;D1;+0:3].[O;H0;D2;+0:9].[cH;D2;+0:6]:[c:5]:[c;H0;D3;+0:4]-[NH;D2;+0:2]-[CH;D3;+0:8]-[c;H0;D3;+0:7]:[cH;D2;+0:10]>>[O-;H0;D1:1]-[N+;H0;D3:2](=[O;H0;D1;+0:3])-[c;H0;D3;+0:4]1:[c:5]:[cH;D2;+0:6]:[c;H0;D3;+0:7](-[CH;D2;+0:8]=[O;H0;D1;+0:9]):[cH;D2;+0:10]:[cH;D2;+0:11]:1,2
[Br;D1;H0:1]-[c;H0;D3;+0:2]:[c:3]:[c:4]:[c;H0;D3;+0:5]-[CH;D3;+0:8].[C;H0;D3;+0:6].[CH3;D1;+0:9].[O;H0;D2;+0:7]>>[Br;D1;H0:1]-[c;H0;D3;+0:2]1:[c:3]:[c:4]:[c;H0;D3;+0:5](-[CH;D2;+0:6]=[O;H0;D1;+0:7]):[cH;D2;+0:8]:[cH;D2;+0:9]:1,2
[CH2;D1;+0:5].[CH;D3;+0:2]-[c;H0;D3;+0:3]:[c:4].[O;H0;D2;+0:1].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],2
[CH2;D2;+0:2]-[c;H0;D3;+0:3]:[cH;D2;+0:4].[O;H0;D1;+0:1].[c;H0;D3;+0:5].[cH;D2;+0:6]:[o;H0;D2;+0:7]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[o;H0;D2;+0:7]:1,2
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;D1;H0:6])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:7]-[c:8]1:[#7;a:9]:[#8;a:10]:[#7;a:11]:[c:12]:1>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[PH;D3;+0:4](-[#8:5])=[O;D1;H0:6].[NH2;D1;+0:7]-[c:8]1:[#7;a:9]:[#8;a:10]:[#7;a:11]:[c:12]:1,2
[#7:2]-[CH;D3;+0:1](-[NH;D2;+0:7]-[c:8])-[P;H0;D4;+0:4](-[#8:3])(-[#8:5])=[O;D1;H0:6]>>O=[CH;D2;+0:1]-[#7:2].[#8:3]-[PH;D3;+0:4](-[#8:5])=[O;D1;H0:6].[NH2;D1;+0:7]-[c:8],2
[C;H0;D3;+0:2].[CH3;D1;+0:5].[O;H0;D2;+0:1].[c:4]:[c;H0;D3;+0:3].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],2
[CH3;D1;+0:6].[C:1]-[C@H;D3;+0:2].[O;H0;D2;+0:3].[c:4]:[cH;D2;+0:5].[c:8]:[cH;D2;+0:7]>>[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3].[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8],2
[#8:5]-[C:6](=[O;D1;H0:7])-[C:8]-[NH;D2;+0:9]-[C@H;D3;+0:3](-[c:4])-[P;H0;D4;+0:20](-[#8:19])(-[#8:21])=[O;D1;H0:22].[#8:15]-[P;H0;D4;+0:16](-[#8:17])(=[O;D1;H0:18])-[C@H;D3;+0:1](-[c:2])-[NH;D2;+0:14]-[C:13]-[C:11](-[#8:10])=[O;D1;H0:12]>>O=[CH;D2;+0:1]-[c:2].O=[CH;D2;+0:3]-[c:4].[#8:5]-[C:6](=[O;D1;H0:7])-[C:8]-[NH2;D1;+0:9].[#8:10]-[C:11](=[O;D1;H0:12])-[C:13]-[NH2;D1;+0:14].[#8:15]-[PH;D3;+0:16](-[#8:17])=[O;D1;H0:18].[#8:19]-[PH;D3;+0:20](-[#8:21])=[O;D1;H0:22],2
[C:4]-[P;H0;D4;+0:5](=[O;H0;D1;+0:6])(-[CH2;D2;+0:7]-[NH;D2;+0:3]-[C:2])-[CH2;D2;+0:1]-[CH2;D2;+0:8]-[C:9]>>C-C1-O-C(-C)-O-C(-[CH3;D1;+0:1])-O-1.[C:2]-[NH2;D1;+0:3].[C:4]-[P;H0;D3;+0:5](-[OH;D1;+0:6])-[CH2;D2;+0:7]-[CH2;D2;+0:8]-[C:9],2
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;H0;D1;+0:6])-[CH;D3;+0:1](-[C:2])-[NH;D2;+0:7]-[c:8]>>O=[CH;D2;+0:1]-[C:2].[#8:3]-[P;H0;D3;+0:4](-[#8:5])-[OH;D1;+0:6].[NH2;D1;+0:7]-[c:8],2
[#8:7]-[P;H0;D4;+0:8](-[#8:9])(=[O;D1;H0:10])-[CH2;D2;+0:1]-[n;H0;D3;+0:4]1:[c:3]:[#7;a:2]:[c:6]:[c:5]:1>>O=[CH2;D1;+0:1].[#7;a:2]1:[c:3]:[nH;D2;+0:4]:[c:5]:[c:6]:1.[#8:7]-[PH;D3;+0:8](-[#8:9])=[O;D1;H0:10],2
[C:8]-[P;H0;D4;+0:9](-[C:10])(=[O;D1;H0:11])-[CH2;D2;+0:1]-[N;H0;D3;+0:3](-[C:2])-[C:4]-[C:5](=[O;D1;H0:6])-[O;D1;H1:7]>>O=[CH2;D1;+0:1].[C:2]-[NH;D2;+0:3]-[C:4]-[C:5](=[O;D1;H0:6])-[O;D1;H1:7].[C:8]-[PH;D3;+0:9](-[C:10])=[O;D1;H0:11],2
[C;H0;D3;+0:2].[CH2;D2;+0:7].[CH2;D2;+0:4]-[CH3;D1;+0:5].[CH3;D1;+0:3].[O;H0;D2;+0:1].[cH;D2;+0:8].[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:1,2
[CH3;D1;+0:7]-[c;H0;D3;+0:11].[NH;D2;+0:2]-[c;H0;D3;+0:4].[O-;H0;D1:1].[O;H0;D1;+0:3].[O;H0;D1;+0:8].[cH;D2;+0:10]:[c:9]:[c;H0;D3;+0:6]:[cH;D2;+0:5]>>[O-;H0;D1:1]-[N+;H0;D3:2](=[O;H0;D1;+0:3])-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c;H0;D3;+0:6](-[CH;D2;+0:7]=[O;H0;D1;+0:8]):[c:9]:[cH;D2;+0:10]:[cH;D2;+0:11]:1,2
[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH;D2;+0:8]-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[c:3])-[P;H0;D4;+0:10](-[#8:9])(-[#8:11])=[O;D1;H0:12]>>O=[C;H0;D3;+0:1](-[C;D1;H3:2])-[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH2;D1;+0:8].[#8:9]-[PH;D3;+0:10](-[#8:11])=[O;D1;H0:12],2
[CH3;D1;+0:2]-[c;H0;D3;+0:7].[O;H0;D1;+0:1].[cH;D2;+0:8]:[c;H0;D3;+0:3]:[c:4]:[c:5]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[c:4]:[c:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:1,2
[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH;D2;+0:8]-[C;H0;D4;+0:1](-[C:2])(-[C;D1;H3:3])-[P;H0;D4;+0:10](-[#8:9])(-[#8:11])=[O;D1;H0:12]>>O=[C;H0;D3;+0:1](-[C:2])-[C;D1;H3:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH2;D1;+0:8].[#8:9]-[PH;D3;+0:10](-[#8:11])=[O;D1;H0:12],2
[#8:3]-[P;H0;D4;+0:2](-[#8:4])(=[O;H0;D1;+0:1])-[CH2;D2;+0:5]-[N;H0;D3;+0:7](-[C:6])-[C:8]>>C-C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH2;D1;+0:5].[C:6]-[NH;D2;+0:7]-[C:8],2
[CH2;D2;+0:8]-[c:9]:[cH;D2;+0:10].[CH3;D1;+0:11].[NH;D2;+0:7]-[CH;D3;+0:2]-[c;H0;D3;+0:3]:[c:4]:[#7;a:5]:[cH;D2;+0:6].[O;H0;D1;+0:1].[c:13]:[cH;D2;+0:12]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[c:4]:[#7;a:5]:[cH;D2;+0:6]:[n;H0;D3;+0:7]:1-[CH2;D2;+0:8]-[c:9]:[cH;D2;+0:10]:[cH;D2;+0:11]:[cH;D2;+0:12]:[c:13],2
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;H0;D1;+0:6])-[CH;D3;+0:7](-[NH;D2;+0:4]-[c:5])-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1>>[#8:1]-[P;H0;D3;+0:2](-[#8:3])-O-c1:c:c:c:c:c:1.[NH2;D1;+0:4]-[c:5].[O;H0;D1;+0:6]=[CH;D2;+0:7]-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1,2
[#7;a:2]:[c:3]-[NH;D2;+0:4]-[CH2;D2;+0:1]-[P;H0;D4;+0:6](-[#8:5])(-[#8:7])=[O;D1;H0:8]>>O=[CH2;D1;+0:1].[#7;a:2]:[c:3]-[NH2;D1;+0:4].[#8:5]-[PH;D3;+0:6](-[#8:7])=[O;D1;H0:8],2
[#8:1]-[c:2]:[cH;D2;+0:3].[CH3;D1;+0:4].[CH;D3;+0:7]-[c;H0;D3;+0:5]:[c:6].[O;H0;D2;+0:8]>>[#8:1]-[c:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](:[c:6])-[CH;D2;+0:7]=[O;H0;D1;+0:8],2
[#8:6]-[P;H0;D4;+0:7](-[#8:8])(=[O;D1;H0:9])-[CH;D3;+0:1](/[C:2]=[C:3](\[C:4])-[c:5])-[NH;D2;+0:11]-[C:10]>>O=[CH;D2;+0:1]/[C:2]=[C:3](\[C:4])-[c:5].[#8:6]-[PH;D3;+0:7](-[#8:8])=[O;D1;H0:9].[C:10]-[NH2;D1;+0:11],2
[NH;D2;+0:7]-[c;H0;D3;+0:6]:[c:5]:[cH;D2;+0:4].[O;H0;D1;+0:1].[c;H0;D3;+0:2].[c;H0;D3;+0:3]:[cH;D2;+0:8]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[c:5]:[cH;D2;+0:6]:[n;H0;D2;+0:7]:[cH;D2;+0:8]:1,2
[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])-[CH;D3;+0:5].[O;H0;D1;+0:6].[cH;D2;+0:4]>>[C:1]-[C;H0;D4;+0:2](-[C;D1;H3:3])(-[CH3;D1;+0:4])-[CH;D2;+0:5]=[O;H0;D1;+0:6],2
[CH3;D1;+0:4]-[O;H0;D2;+0:8].[Cl;D1;H0:1]-[c;H0;D3;+0:2]:[c:3].[cH;D2;+0:5]:[c:6]-[NH;D2;+0:7]-[CH;D3;+0:9]-[c:10]1:[#7;a:11]:[#7;a:12]:[#7;a:13]:[c:14]:1>>[Cl;D1;H0:1]-[c;H0;D3;+0:2](:[c:3]):[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6]-[NH2;D1;+0:7].[O;H0;D1;+0:8]=[CH;D2;+0:9]-[c:10]1:[#7;a:11]:[#7;a:12]:[#7;a:13]:[c:14]:1,2
[O;H0;D1;+0:3].[c:2]-[NH;D2;+0:1]-[CH;D3;+0:4]-[c:5]>>[NH2;D1;+0:1]-[c:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],2
[#8:3]-[P;H0;D4;+0:2](-[#8:4])(=[O;H0;D1;+0:1])-[CH;D3;+0:5](-[C:6]=[C:7])-[NH;D2;+0:8]-[c:9]>>C-[O;H0;D2;+0:1]-[P;H0;D3;+0:2](-[#8:3])-[#8:4].O=[CH;D2;+0:5]-[C:6]=[C:7].[NH2;D1;+0:8]-[c:9],2
[#7:1]-[CH;D3;+0:2](-[C:3]-[#8:4])-[P;H0;D4;+0:8](=[O;D1;H0:7])(-[c:9])-[c:10].[C:6]-[OH;D1;+0:5]>>[#7:1]-[C@@H;D3;+0:2](-[C:3]-[#8:4])-[O;H0;D2;+0:5]-[C:6].[O;D1;H0:7]=[PH;D3;+0:8](-[c:9])-[c:10],2
[Br;D1;H0:1]-[c;H0;D3;+0:2]:[c:3].[CH;D3;+0:7]-[c:6]:[cH;D2;+0:5].[O;H0;D1;+0:8].[c;H0;D3;+0:4]>>[Br;D1;H0:1]-[c;H0;D3;+0:2](:[c:3]):[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6]-[CH;D2;+0:7]=[O;H0;D1;+0:8],2
[Br;D1;H0:1]-[c;H0;D3;+0:2]:[c:3]:[c:4]:[c;H0;D3;+0:5]:[cH;D2;+0:8].[O;H0;D1;+0:7].[c;H0;D3;+0:6].[c;H0;D3;+0:9]>>[Br;D1;H0:1]-[c;H0;D3;+0:2]1:[c:3]:[c:4]:[c;H0;D3;+0:5](-[CH;D2;+0:6]=[O;H0;D1;+0:7]):[cH;D2;+0:8]:[cH;D2;+0:9]:1,2
[#7:1]-[CH2;D2;+0:2].[#8:15]-[P;H0;D4;+0:16](-[O;H0;D2;+0:9])-[CH;D3;+0:13](-[NH;D2;+0:3])-[c:14].[CH2;D2;+0:18]-[O;H0;D2;+0:17].[CH2;D2;+0:4]-[c:5].[CH3;D1;+0:19].[C:21]-[O;H0;D2;+0:20].[O;H0;D1;+0:12].[cH;D2;+0:27]:[c:26]:[c:25]:[cH;D2;+0:24].[c:11]-[CH;D3;+0:10]-[NH;D2;+0:22]-[c;H0;D3;+0:23]:[cH;D2;+0:28].[c:7]:[c;H0;D3;+0:6]:[c:8]>>[#7:1]-[CH2;D2;+0:2]-[N;H0;D3;+0:3](-[CH2;D2;+0:4]-[c:5])-[c;H0;D3;+0:6](:[c:7]):[c:8].[O;H0;D1;+0:9]=[CH;D2;+0:10]-[c:11].[O;H0;D1;+0:12]=[CH;D2;+0:13]-[c:14].[#8:15]-[P;H0;D3;+0:16](-[O;H0;D2;+0:17]-[CH2;D2;+0:18]-[CH3;D1;+0:19])-[O;H0;D2;+0:20]-[C:21].[NH2;D1;+0:22]-[c;H0;D3;+0:23]1:[cH;D2;+0:24]:[c:25]:[c:26]:[cH;D2;+0:27]:[cH;D2;+0:28]:1,2
[CH3;D1;+0:7]-[C@H;D3;+0:5](-[c;H0;D3;+0:4])-[NH;D2;+0:6]-[C@@H;D3;+0:2]-[c;H0;D3;+0:3]:[cH;D2;+0:8].[O;H0;D1;+0:1]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[cH;D2;+0:4]:[cH;D2;+0:5]:[n;H0;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:1,2
[#7;+:1]-[c;H0;D3;+0:2](:[cH;D2;+0:9]):[cH;D2;+0:8].[CH2;D2;+0:6]-[c;H0;D3;+0:5]:[c:4]:[cH;D2;+0:3].[O;H0;D1;+0:7]>>[#7;+:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5](-[CH;D2;+0:6]=[O;H0;D1;+0:7]):[cH;D2;+0:8]:[cH;D2;+0:9]:1,2
[#8:1]-[P;H0;D4;+0:2](=[O;D1;H0:3])(-[O;H0;D2;+0:4])-[CH2;D2;+0:5]-[N;H0;D3;+0:10](-[C:9])-[CH2;D2;+0:7].[CH3;D1;+0:6].[O;H0;D1;+0:8]>>[#8:1]-[PH;D3;+0:2](=[O;D1;H0:3])-[O;H0;D2;+0:4]-[CH2;D2;+0:5]-[CH3;D1;+0:6].[CH2;D1;+0:7]=[O;H0;D1;+0:8].[C:9]-[NH2;D1;+0:10],2
[#8:1]-[P;H0;D4;+0:2](=[O;D1;H0:3])-[CH2;D2;+0:6]-[N;H0;D3;+0:9]-[C:8].[C;D1;H3:5]-[O;H0;D2;+0:4].[O;H0;D1;+0:7]>>[#8:1]-[PH;D3;+0:2](=[O;D1;H0:3])-[O;H0;D2;+0:4]-[C;D1;H3:5].[CH2;D1;+0:6]=[O;H0;D1;+0:7].[C:8]-[NH2;D1;+0:9],2
[C@H;D3;+0:2]-[c:3](:[c:4]:[cH;D2;+0:5]):[c:8]:[cH;D2;+0:7].[CH3;D1;+0:6].[O;H0;D2;+0:1]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]1:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:1,2
[C;H0;D3;+0:2].[CH3;D1;+0:3].[O;H0;D2;+0:1].[c:5]:[cH;D2;+0:4].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[cH;D2;+0:4]:[c:5]):[cH;D2;+0:6]:[c:7],2
[CH2;D2;+0:2]-[c;H0;D3;+0:3]:[c:4]:[cH;D2;+0:5].[O;H0;D1;+0:1].[cH;D2;+0:8]:[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3]1:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7]:[cH;D2;+0:8]:1,2
