template,count
[#6:1]-[#6:2]-[#8:3]>>Br-[Sm]-[#6:1].[#6:2]=[#8:3],7
[#6:1]-[#6:2]>>Br-[#6:1].O-[#6:2],7
[#6:1]-[#6:2]>>Cl-[Mg]-[#6:1].[#6:2],7
[#6:1]1-[#6:2]-[#6:3]-1>>Br-[Mg]-[#6:1]-[#6:2].O=[#6:3],7
[#6:3]-[#6:1]=[#6:2]-[#6:4]>>Cl-[#6:1]=[#6:2]-Cl.[#6:3].[#6:4],7
[#6:1]-[#6:2]>>C-O-N(-C)-[#6:1].[#6:2]-[Mg+],7
[#6:1]-[#6:2]>>C-O-N(-C)-[#6:1].I-[#6:2],7
[#6:1]-[#6:7]1-[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#7:6]-1>>Br-[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7;+1:6]:[#6:7]:1,7
[#6:2]-[#7:8]1-[#6:3]:[#6:4]-[#6:5]=[#6:6]-[#6:7]-1-[#6:1]>>Br-[Mg]-[#6:1].Cl-[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#7:8]:1,7
[#6:5]1:[#6:1]:[#6:2]:[#6:3]:[#7:4]:[#6:6]:1>>O=[#6:1]-[#6:2]:[#6:3]-[#7:4].[#6:5]#[#6:6],7
[#6:1]-[#6:2]>>[#6:1].[#6:2],6
[#8:1]-[#6:2]-[#6:3]-[#8:4]>>C-C1(-C)-[#8:1]-[#6:2]-[#6:3]-[#8:4]-1,6
[#6:1]-[#14:3]-[#6:2]>>Br-[Mg]-[#6:1].Br-[Mg]-[#6:2].Cl-[#14:3]-Cl,6
[#35:2]-[#12:1]-[#6:3]>>[#12;H0:1].[#35:2]-[#6:3],6
[#5:2]-[#6:1]>>Br-[#6:1].C-O-[#5:2],6
[#6:1]-[#6:2]-[#7:3]-[#8;H0:4]>>I-[#6:1].[#6:2]=[#7;+1:3]-[#8;-1:4],6
[#6:3]-[#6:1](-[#6:4])-[#8:2]>>Cl-[#6:1]=[#8:2].I-[Mg]-[#6:3].I-[Mg]-[#6:4],6
[#5:2]-[#6:1]>>Br-[Mg]-[#6:1].C-C(-C)-[Si](-S-[#5:2])(-C(-C)-C)-C(-C)-C,6
[#35:1]-[#6:6]-[#6:5](-[#8:7])-[#6:4](-[#6:2])-[#8:3]>>[#35:1]-[Mg]-[#6:2].[#8:3]=[#6:4]-[#6:5]1-[#6:6]-[#8:7]-1,6
[#35:1]-[#6:6]-[#6:5](-[#7:7])-[#6:4](-[#6:2])-[#8:3]>>[#35:1]-[Mg]-[#6:2].[#8:3]=[#6:4]-[#6:5]1-[#6:6]-[#7:7]-1,6
[#6:1]-[#6:2]-[#7:3]>>Br-[Mg]-[#6:1].O=[#6:2].[#7:3],6
[#6:1]-[#6:3]-[#6:2]-[#8:4]>>[#6:1]-[Mg+].[#6:2]1-[#6:3]-[#8:4]-1,6
[#8:4]-[#6:3]1-[#6:1]-[#6:2]-1>>Br-[Mg]-[#6:1]-[#6:2].C-O-[#6:3]=[#8:4],6
[#6:1]-[#6:2]>>C-C-O-[#6:1].Cl-[#6:2],6
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#7:5]-[#8:6]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#6:4]-[#7:5]-[#8:6]-1,6
[#6:2]-[#6:1]>>Br-[#6:1].[#6:2]-N1-C-C-O-C-C-1,6
[#6:2]-[#6:3]-[#8:4]-[#6:1]>>Cl-[#6:1].I-[#6:2].[#6:3]=[#8:4],6
[#6:3]-[#6:2]-[#6:1]>>Br-[Mg]-[#6:1].O=[#6:2]-[#6:3],6
[#6:1]=[#6:2]>>Br-[Mg]-[#6:1].O=[#6:2],6
[#12:3]-[#6:1]:[#6:2]-[#6:4]>>Br-[#6:1]:[#6:2]-Cl.[#12:3]-[#6:4],6
[#6:1]-[#6:6]-[#6:5]-[#6:4]-[#6:3]-[#6:2]-[#7:7]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#7:7]-1,6
[#6:1]-[#6:4]-[#6:3]=[#6:2]>>Br-[#6:1].Br-[#6:2]\[#6:3]=[#6:4],6
[#6:1]-[#6:4]-[#6:3]-[#6:2]-[#6:6]-[#7:5]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#6:4]-[#7:5]-[#6:6]-1,6
