template,count
[NH2;D1;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[OH;D1;+0:5]>>O=C(-O-C-c1:c:c:c:c:c:1)-[NH;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;H0;D2;+0:5]-C-c1:c:c:c:c:c:1,29
[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[CH2;D2;+0:4]-[C:5]>>[C:1]/[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]/[C:5],29
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[C:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[C:4]-[C:5]=[O;D1;H0:6],29
[C:1](-[CH;D3;+0:2]1-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[CH2;D2;+0:7]-1)-[CH;D3;+0:8]1-[CH2;D2;+0:9]-[CH2;D2;+0:10]-[CH2;D2;+0:11]-[CH2;D2;+0:12]-[CH2;D2;+0:13]-1>>[C:1](-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:1)-[c;H0;D3;+0:8]1:[cH;D2;+0:9]:[cH;D2;+0:10]:[cH;D2;+0:11]:[cH;D2;+0:12]:[cH;D2;+0:13]:1,29
[C:4]-[NH;D2;+0:5]-[CH;D3;+0:1](-[C;D1;H3:2])-[C;D1;H3:3]>>O=[C;H0;D3;+0:1](-[C;D1;H3:2])-[C;D1;H3:3].[C:4]-[NH2;D1;+0:5],29
[O;D1;H0:1]=[C:2]1-[#8:3]-[C:4]-[CH2;D2;+0:5]-[CH2;D2;+0:6]-1>>[O;D1;H0:1]=[C:2]1-[#8:3]-[C:4]-[CH;D2;+0:5]=[CH;D2;+0:6]-1,29
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[c:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C:4])-[c:5],28
[C:1]-[CH2;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>[C:1]-[C;H0;D2;+0:2]#[C;H0;D2;+0:3]-[c:4],28
[O;D1;H0:1]=[C:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[c:5]>>[O;D1;H0:1]=[C:2]-[CH;D2;+0:3]=[CH;D2;+0:4]-[c:5],28
[C:1]-[CH;D3;+0:2]1-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[CH;D3;+0:5](-[O;D1;H1:6])-[CH2;D2;+0:7]-[CH2;D2;+0:8]-1>>[C:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[O;D1;H1:6]):[cH;D2;+0:7]:[cH;D2;+0:8]:1,27
[#8:1]-[C:2](=[O;D1;H0:3])-[CH2;D2;+0:4]-[CH2;D2;+0:5]-[C:6]>>[#8:1]-[C:2](=[O;D1;H0:3])/[CH;D2;+0:4]=[CH;D2;+0:5]/[C:6],27
[NH2;D1;+0:1]-[c:2]>>O=[N;H0;D2;+0:1]-[c:2],27
[C:2]-[CH;D3;+0:1](-[C;D1;H3:3])-[NH;D2;+0:5]-[C;D1;H3:4]>>O=[C;H0;D3;+0:1](-[C:2])-[C;D1;H3:3].[C;D1;H3:4]-[NH2;D1;+0:5],27
[c:5]:[c;H0;D3;+0:4]:[c:3]:[c;H0;D3;+0:1]:[c:2]>>O=[N+](-[O-])-[c;H0;D3;+0:1](:[c:2]):[c:3]:[c;H0;D3;+0:4](:[c:5])-[N+](=O)-[O-],27
[#8:1]-[C:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[C:5]>>[#8:1]-[C:2]-[CH;D2;+0:3]=[CH;D2;+0:4]-[C:5],27
[C:1]-[CH;D3;+0:2](-[C:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],27
