template,count
[#6:1]-[#7:2]>>F-c1:c(-F):c(-F):c(-O-[#6:1]):c(-F):c:1-F.[#7:2]=[N+]=[N-],11
[#7:5]-[#6:1]-[#6:2]-[#6:3]-[#8:4]>>O=[#6:1]-[#6:2]-[#6:3]=[#8:4].[#7:5],11
[#6:3]-[#6:2]-[#7:1]>>O-[#7:1]=[#6:2]-[#6:3],11
[#6:1]-[#7:2]>>O=[#6:1].[#7:2]=N-c1:c:c:c:c:c:1,11
[#6:4]-[#6:3]-[#6:2]-[#8:1]>>C-C-[#8:1]-[#6:2]-[#6:3]=[#6:4],11
[#6:3]-[#7:2]-[#6:1]>>C-C(=O)-O-[#6:1].O/[#7:2]=[#6:3],11
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]1=[#6:2]-[#6:3]-[#6:4]-[#8:5]-1,11
[#6:3]-[#6:2]-[#7:1]>>O-[#7:1]=[#6:2]-[#6:3]=O,11
[#7:1]-[#6:2]:[#6:3]-[#6:4]:[#6:5]-[#7:6]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]-[#6:4]:[#6:5]-[#7;+1:6](=O)-[O-],10
[#7:1]-[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#6:6]:[#6:7]:[#6:8]-[#7:9]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#6:6]:[#6:7]:[#6:8]-[#7;+1:9](=O)-[O-],10
[#7:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#7:8]>>[#7:1]#[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]#[#7:8],10
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]=[#8:8],10
[#7:2]-[#8:1]>>[#8:1]=[#7;+1:2]-[O-],10
[#7:2]=[#7;+1:1]>>O=[#7;+1:1].O=[#7;+1:2]-[O-],10
[#6:5]-[#6:4]-[#6:3]-[#6:2]-[#8:1]>>C-C(=O)-[#8:1]-[#6:2]-[#6:3]-[#6:4]=[#6:5],10
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#7:8]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]\[#6:5]=[#6:6]\[#6:7]=[#7:8],10
[#6:1]>>C-C-N(-[#6:1])-C-C,10
[#6:1]:[#6:2]:[#6:3]>>I-[#6:1]:[#6:2]:[#6:3]-I,10
[#6:1]-[#6:2]-[#6:3]-[#6:4]=[#6:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5],10
[#6:5]-[#6:4]-[#6:3]:[#6:2]-[#7:1]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]/[#6:4]=[#6:5],10
[#6:1]-[#6:2]-[#6:3]>>O-[#6:1]-[#6:2]#[#6:3],10
[#7:1]>>Cl-c1:c:c:c(-N=[#7:1]):c:c:1,10
[#6:1]-[#6:2]-[#6:3]:[#6:4]-[#6:5]-[#6:6]>>[#6:1]=[#6:2]-[#6:3]:[#6:4]-[#6:5]=[#6:6],10
[#6:1]-[#6:2]>>C-C(=O)-O-[#6:1]=[#6:2],10
[#6:1]-[#6:2]/[#6:3]=[#6:4]/[#6:5]-[#6:6]>>[#6:1]=[#6:2]-[#6:3]#[#6:4]-[#6:5]=[#6:6],10
[#6:1]-[#6:2](=[#6:3])-[#6:4]-[#6:5]>>[#6:1]=[#6:2](-[#6:3])-[#6:4]=[#6:5],10
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]>>[#6:1]#[#6:2]-[#6:3]-[#6:4]=[#6:5],10
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]>>[#6:1]=[#6:2]/[#6:3]=[#6:4]/[#6:5]-[#6:6]=[#6:7],10
[#6:1]>>O=C(-[#6:1])-O-C-c1:c:c:c:c:c:1,9
[#6:1]=[#7:2]>>[#6:1]#[#7:2],9
[#7:1]-[#6:2]-[#6:3]-[#6:4]-[#7:5]>>O=[#7;+1:1](-[O-])-[#6:2]-[#6:3]-[#6:4]-[#7;+1:5](=O)-[O-],9
[#8:1]-[#6:2]-[#6:3]-[#8:4]-[#6:5]-[#6:6]-[#8:7]>>[#8:1]=[#6:2]-[#6:3]-[#8:4]-[#6:5]-[#6:6]=[#8:7],9
[#6:1]>>Cl-C(=O)-[#6:1],9
[#7:1]>>O=N-[#7:1],9
[#6:1]>>Cl-[#6:1]-Cl,9
[#7:1]>>N-[#7:1],9
[#7:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#7:7]>>O=C(-O-C-c1:c:c:c:c:c:1)-[#7:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#7:7]-C(=O)-O-C-c1:c:c:c:c:c:1,9
[#6:1]-[#6:2]-[#7:3]>>C-C(=O)-O-[#6:1]-[#6:2]#[#7:3],9
[#6:1]>>O=C(-O-[#6:1])-c1:c:c:c:c:c:1,9
[#6:1]-[#6:2]-[#6:3]:[#6:4]:[#6:5]:[#6:6]-[#6:7]-[#6:8]>>[#6:1]=[#6:2]/[#6:3]:[#6:4]:[#6:5]:[#6:6]/[#6:7]=[#6:8],9
[#6:2]-[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]=[#6:2]):c:c:1,9
[#7:3]-[#6:2]-[#6:1]-[#7:4]>>N-N-[#6:1]-[#6:2]-[#7:3]-C(=O)-O-C-c1:c:c:c:c:c:1.[#7:4],9
[#7:1]>>C-c1:c:c:c(/N=[#7:1]):c:c:1,9
[#6:3]:[#6:4]:[#6:2](:[#6:5])-[#7:1]>>O=[#7;+1:1](-[O-])-[#6:2](:[#6:3]):[#6:4]:[#6:5],9
[#6:5]-[#7:4]-[#6:3]-[#6:2](-[#7:1])-[#6:7]-[#8:6]>>O=[#7;+1:1](-[O-])-[#6:2]1-[#6:3]-[#7:4]-[#6:5]-[#8:6]-[#6:7]-1,9
[#6:2]-[#7:3]-[#6:1]>>O-[#6:1].[#6:2]#[#7:3],9
[#6:1]-[#6:2]>>O-[#6:1]-[#6:2],9
[#6:1]-[#8:3]\[#6:4]=[#6:5]/[#8:6]-[#6:2]>>[#6:1]-O-[#6:2].[#8:3]=[#6:4]-[#6:5]=[#8:6],9
[#7:5]:[#6:4]:[#6:3]:[#6:2]-[#7:1]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]:[#7;+1:5]-[O-],9
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]-[#6:12]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]-[#6:11]=[#6:12],9
[#6:3]-[#7:2]-[#6:1]>>C-C-O-[#6:1].O-[#7:2]=[#6:3],9
[#6:1]-[#6:2]-[#6:3]-[#6:4]>>O-[#6:1]-[#6:2]-[#6:3]=[#6:4],9
[#6:1]>>O-[#6:1]=O,8
[#7:1]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#7:6]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#7;+1:6](=O)-[O-],8
[#7:1]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]-[#6:7]-[#6:8]:[#6:9]:[#6:10]:[#6:11]-[#7:12]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]-[#6:7]-[#6:8]:[#6:9]:[#6:10]:[#6:11]-[#7;+1:12](=O)-[O-],8
[#6:1]>>C-C-O-[#6:1],8
[#6:1]-[#6:2]:[#6:3]-[#6:4]>>O=[#6:1]-[#6:2]:[#6:3]-[#6:4]=O,8
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]>>[#6:1]1-[#6:2]-[#6:3]-[#6:4]-[#6:5]-1,8
[#8:1]-[#6:2]:[#6:3]-[#8:4]>>C(-[#8:1]-[#6:2]:[#6:3]-[#8:4]-C-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,8
[#6:1]-[#7:2]-[#6:3]>>O=[#6:1]-[#7:2]-[#6:3]=O,8
