template,count
[#7;a:2]:[c;H0;D3;+0:1](-[NH;D2;+0:7]-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1):[c:3](:[#7;a:4]):[#7;a:5]:[#7;a:6]>>Cl-[c;H0;D3;+0:1](:[#7;a:2]):[c:3](:[#7;a:4]):[#7;a:5]:[#7;a:6].[NH2;D1;+0:7]-[c:8]1:[c:9]:[#7;a:10]:[#7;a:11]:[c:12]:1,1
[#7:4]-[c;H0;D3;+0:5]:[c:6]:[cH;D2;+0:7].[C;D1;H3:12]-[O;H0;D2;+0:13]-[c;H0;D3;+0:11].[N;H0;D3;+0:17]-[c;H0;D3;+0:1](:[c:2]):[c:3].[N;H0;D3;+0:9]-[c;H0;D3;+0:8]:[cH;D2;+0:10].[c:19]:[c;H0;D3;+0:18]:[c:20].[c:15]:[c;H0;D3;+0:14]:[c:16]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[c;H0;D3;+0:5]1:[c:6]:[cH;D2;+0:7]:[c;H0;D3;+0:8](-[NH2;D1;+0:9]):[cH;D2;+0:10]:[cH;D2;+0:11]:1.[C;D1;H3:12]-[O;H0;D2;+0:13]-[c;H0;D3;+0:14](:[c:15]):[c:16].[NH2;D1;+0:17]-[c;H0;D3;+0:18](:[c:19]):[c:20],1
[N;D1;H2:7]-[C:6](=[O;D1;H0:8])-[C:5]-[N;H0;D3;+0:4](-[C:9]=[O;D1;H0:10])/[CH;D2;+0:1]=[C:2]/[c:3]>>Br/[CH;D2;+0:1]=[C:2]/[c:3].C-C(=O)-[N;H0;D3;+0:4](-[C:5]-[C:6](-[N;D1;H2:7])=[O;D1;H0:8])-[C:9]=[O;D1;H0:10],1
[#8:13]-[CH;D3;+0:14].[C;D1;H3:19]-[CH;D3;+0:20](-[CH3;D1;+0:15])-[S;H0;D4;+0:22](=[O;D1;H0:23])(=[O;H0;D1;+0:7])-[c:25]:[c:26]-[NH;D2;+0:27]-[c;H0;D3;+0:11]1:[c:10]:[c:3](:[nH;D2;+0:4]:[c:5]):[#7;a:2]:[c;H0;D3;+0:1](-[NH;D2;+0:17]-[c:18]):[c:12]:1.[CH3;D1;+0:16].[CH;D3;+0:9].[O;H0;D1;+0:24].[O;H0;D2;+0:8].[c;H0;D3;+0:6].[cH;D2;+0:21]>>Cl-[c;H0;D3;+0:1]1:[#7;a:2]:[c:3](:[n;H0;D3;+0:4](:[c:5])-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[O;H0;D2;+0:8]-[CH3;D1;+0:9]):[c:10]:[c;H0;D3;+0:11](-Cl):[c:12]:1.[#8:13]-[CH;D3;+0:14](-[CH3;D1;+0:15])-[CH3;D1;+0:16].[NH2;D1;+0:17]-[c:18].[C;D1;H3:19]-[CH;D3;+0:20](-[CH3;D1;+0:21])-[S;H0;D4;+0:22](=[O;D1;H0:23])(=[O;H0;D1;+0:24])-[c:25]:[c:26]-[NH2;D1;+0:27],1
[#7;a:1]:[c:2]:[#7;a:3]:[c;H0;D3;+0:4](:[c:6])-[NH;D2;+0:11]-[c:12].[#8:7]-[CH;D3;+0:8]-[C;D1;H3:9].[Cl;H0;D1;+0:5]-[c;H0;D3;+0:10].[NH;D2;+0:13]-[c:14]>>[#7;a:1]:[c:2]:[#7;a:3]:[c;H0;D3;+0:4](-[Cl;H0;D1;+0:5]):[c:6].[#8:7]-[CH;D3;+0:8](-[C;D1;H3:9])-[CH3;D1;+0:10].[NH2;D1;+0:11]-[c:12].[NH2;D1;+0:13]-[c:14],1
[#7;a:4]:[c:3](:[#7;a:5]):[c;H0;D3;+0:1](:[c:2])-[N;H0;D2;+0:7]=[C:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3](:[#7;a:4]):[#7;a:5].[C:6]=[NH;D1;+0:7],1
[C;D1;H3:9]-[C;H0;D4;+0:10]-[c:13].[C;D1;H3:14]-[C;H0;D4;+0:15]-[c:18].[C;H0;D4;+0:11].[c;H0;D3;+0:1].[cH;D2;+0:16].[cH;D2;+0:17].[c:7]:[c;H0;D3;+0:6]:[c:8].[c:19]:[c;H0;D3;+0:20]:[c:21].[c:3]:[cH;D2;+0:2]:[c;H0;D3;+0:12](-[N;H0;D3;+0:22]-[c:23]):[cH;D2;+0:4]:[c:5]>>Br-[c;H0;D3;+0:1](:[cH;D2;+0:2]:[c:3]):[cH;D2;+0:4]:[c:5].Br-[c;H0;D3;+0:6](:[c:7]):[c:8].[C;D1;H3:9]-[C;H0;D4;+0:10](-[CH3;D1;+0:11])(-[CH3;D1;+0:12])-[c:13].[C;D1;H3:14]-[C;H0;D4;+0:15](-[CH3;D1;+0:16])(-[CH3;D1;+0:17])-[c:18].[c:19]:[c;H0;D3;+0:20](:[c:21])-[NH;D2;+0:22]-[c:23],1
[C;D1;H3:7]-[C;H0;D4;+0:8]-[c:11].[cH;D2;+0:9].[cH;D2;+0:10].[c:12]-[N;H0;D3;+0:13](-[c:14])-[c;H0;D3;+0:1](:[c:2]):[c:3].[c:5]:[c;H0;D3;+0:4]:[c:6]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4](:[c:5]):[c:6].[C;D1;H3:7]-[C;H0;D4;+0:8](-[CH3;D1;+0:9])(-[CH3;D1;+0:10])-[c:11].[c:12]-[NH;D2;+0:13]-[c:14],1
[C;H0;D1;+0:11]-[c;H0;D3;+0:4](:[c:5]):[c:6].[C;H0;D1;+0:14]-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:7]=[C:8]-[c:9]:[cH;D2;+0:10].[c:13]:[cH;D2;+0:12]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4](:[c:5]):[c:6].[C:7]=[C:8]-[c:9]:[cH;D2;+0:10]:[cH;D2;+0:11]:[cH;D2;+0:12]:[c:13].[CH4;D0;+0:14],1
[#8;a:4]:[c;H0;D3;+0:5]1:[c;H0;D3;+0:10](-[C:11]):[c:9]:[c:8]:[c;H0;D3;+0:6](-[C:7]):[c;H0;D3;+0:12]:1:[c:13].[C;D1;H3:14]-[C:15](-[C;D1;H3:16])(-[C;D1;H3:17])-[#8:18]-[C:19](=[O;D1;H0:21])-[NH;D2;+0:20]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-[c;H0;D3;+0:1](:[c:2]):[c:3].[#8;a:4]:[c;H0;D3;+0:5]1:[c;H0;D3;+0:6](-[C:7]):[c:8]:[c:9]:[c;H0;D3;+0:10](-[C:11]):[c;H0;D3;+0:12]:1:[c:13].[C;D1;H3:14]-[C:15](-[C;D1;H3:16])(-[C;D1;H3:17])-[#8:18]-[C:19](-[NH2;D1;+0:20])=[O;D1;H0:21],1
[#7:10]-[C:11](=[O;D1;H0:12])-[c;H0;D3;+0:13]1:[c:14]:[cH;D2;+0:15]:[cH;D2;+0:2]:[c;H0;D3;+0:1](-[NH;D2;+0:18]-[c:17]2:[cH;D2;+0:16]:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5](-[C:6](-[#7:7])=[O;D1;H0:8]):[cH;D2;+0:19]:2):[cH;D2;+0:9]:1>>I-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5](-[C:6](-[#7:7])=[O;D1;H0:8]):[cH;D2;+0:9]:1.[#7:10]-[C:11](=[O;D1;H0:12])-[c;H0;D3;+0:13]1:[c:14]:[cH;D2;+0:15]:[cH;D2;+0:16]:[c:17](-[NH2;D1;+0:18]):[cH;D2;+0:19]:1,1
[C:3]-[N;H0;D3;+0:4](-[C:5])-[C;H0;D2;+0:1]-[C;D1;H0:2]>>Br-[C;H0;D2;+0:1]-[C;D1;H0:2].[C:3]-[NH;D2;+0:4]-[C:5],1
[C;D1;H3:17]-[C;H0;D4;+0:18](-[C;D1;H3:19])-[#8:21]-[C:22]=[O;D1;H0:23].[C;D1;H3:24]-[C;H0;D4;+0:25]-[#8:28]-[C:29]=[O;D1;H0:30].[C;D1;H3:16]-[CH2;D2;+0:15].[C;H0;D3;+0:20].[C:13]=[C:12]-[C;H0;D3;+0:11]-[C:10]-[c:8]1:[c:9]:[c;H0;D3;+0:4](-[N;H0;D3;+0:14]-[c;H0;D3;+0:32](:[c:31]):[c:33]):[c:5]:[c:6]:[c;H0;D3;+0:7]:1.[cH;D2;+0:26].[cH;D2;+0:27].[c:2]:[c;H0;D3;+0:1](:[c:3])-[N;H0;D3;+0:34]-[c;H0;D3;+0:35].[c:37]:[cH;D2;+0:36].[c:39]:[cH;D2;+0:38]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4]1:[c:5]:[c:6]:[c;H0;D3;+0:7]2:[c:8](:[c:9]:1)-[C:10]-[C;H0;D3;+0:11](-[C:12]=[C:13])=[N+;H0;D3:14]-2-[CH2;D2;+0:15]-[C;D1;H3:16].[C;D1;H3:17]-[C;H0;D4;+0:18](-[C;D1;H3:19])(-[CH3;D1;+0:20])-[#8:21]-[C:22]=[O;D1;H0:23].[C;D1;H3:24]-[C;H0;D4;+0:25](-[CH3;D1;+0:26])(-[CH3;D1;+0:27])-[#8:28]-[C:29]=[O;D1;H0:30].[c:31]:[c;H0;D3;+0:32](:[c:33])-[NH;D2;+0:34]-[c;H0;D3;+0:35](:[cH;D2;+0:36]:[c:37]):[cH;D2;+0:38]:[c:39],1
[C;D1;H3:21]-[C;H0;D4;+0:22](-[C;D1;H3:23])-[#8:25]-[C:26]=[O;D1;H0:27].[C;D1;H3:20]-[CH2;D2;+0:19]-[N+;H0;D3:17]1=[C;H0;D3;+0:11](-[C:12]=[C:13]-[C:14]=[C:15]-[C;H0;D2;+0:16])-[C:10]-[c:8]2:[c:9]:[c;H0;D3;+0:4](-[N;H0;D3;+0:18]-[c;H0;D3;+0:28]):[c:5]:[c:6]:[c;H0;D3;+0:7]:2-1.[C;H0;D3;+0:24].[C;H0;D4;+0:29]-[#8:32]-[C;H0;D3;+0:33]-[c:35].[O;H0;D1;+0:34].[cH;D2;+0:30].[cH;D2;+0:31].[c:2]:[c;H0;D3;+0:1](:[c:3])-[N;H0;D3;+0:37](-[c:36])-[c:38]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4]1:[c:5]:[c:6]:[c;H0;D3;+0:7]2:[c:8](:[c:9]:1)-[C:10]-[C;H0;D3;+0:11](-[C:12]=[C:13]-[C:14]=[C:15]-[C;H0;D2;+0:16]#[N;H0;D1;+0:17])=[N+;H0;D3:18]-2-[CH2;D2;+0:19]-[C;D1;H3:20].[C;D1;H3:21]-[C;H0;D4;+0:22](-[C;D1;H3:23])(-[CH3;D1;+0:24])-[#8:25]-[C:26]=[O;D1;H0:27].[CH3;D1;+0:28]-[C;H0;D4;+0:29](-[CH3;D1;+0:30])(-[CH3;D1;+0:31])-[#8:32]-[C;H0;D3;+0:33](=[O;H0;D1;+0:34])-[c:35].[c:36]-[NH;D2;+0:37]-[c:38],1
[Ar;D1;H0:4]-[N;H0;D3;+0:5](-[c:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Cl-[c;H0;D3;+0:1](:[c:2]):[c:3].[Ar;D1;H0:4]-[NH;D2;+0:5]-[c:6],1
[#7;a:10]:[c:9]:[c:8](:[cH;D2;+0:11]):[c;H0;D3;+0:6](:[c:7]):[cH;D2;+0:20]:[c;H0;D3;+0:16].[C;D1;H3:13]-[C;H0;D4;+0:14]-[c:17].[C;D1;H3:18]-[C;H0;D4;+0:19]-[c:22](:[c:23]:[c;H0;D3;+0:24]):[c:27]:[cH;D2;+0:26].[C;H0;D4;+0:15]-[c;H0;D3;+0:4](:[cH;D2;+0:5]):[cH;D2;+0:12].[S;H0;D2;+0:31]-[c:30]:[c:29]-[N;H0;D3;+0:28](-[c;H0;D3;+0:25])-[c;H0;D3;+0:1](:[c:2]):[c:3].[c;H0;D3;+0:21]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c;H0;D3;+0:6](:[c:7]):[c:8](:[c:9]:[#7;a:10]):[cH;D2;+0:11]:[cH;D2;+0:12]:1.[C;D1;H3:13]-[C;H0;D4;+0:14](-[CH3;D1;+0:15])(-[CH3;D1;+0:16])-[c:17].[C;D1;H3:18]-[C;H0;D4;+0:19](-[CH3;D1;+0:20])(-[CH3;D1;+0:21])-[c:22]1:[c:23]:[c;H0;D3;+0:24]2:[c;H0;D3;+0:25](:[cH;D2;+0:26]:[c:27]:1)-[NH;D2;+0:28]-[c:29]:[c:30]-[S;H0;D2;+0:31]-2,1
[#16:11]-[N;H0;D3;+0:10]1-[CH2;D2;+0:7]/[C;H0;D3;+0:6](=[CH;D2;+0:8]\[c:9])-[C:4](=[O;D1;H0:5])-[c:3]:[c;H0;D3;+0:1]-1:[c:2]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4](=[O;D1;H0:5])-[C;H0;D3;+0:6](=[CH2;D1;+0:7])-[CH;D3;+0:8](-[c:9])-[NH;D2;+0:10]-[#16:11],1
[#7;a:5]:[c:4]:[c:3]:[c;H0;D3;+0:1]:[c:2].[c;H0;D3;+0:13].[cH;D2;+0:12].[cH;D2;+0:8]:[c:9]:[c:10]:[cH;D2;+0:11].[c:18]-[N;H0;D3;+0:19](-[c:20])-[c;H0;D3;+0:6]1:[cH;D2;+0:7]:[cH;D2;+0:14]:[c:15]:[c:16]:[cH;D2;+0:17]:1>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]:[c:4]:[#7;a:5].Br-[c;H0;D3;+0:6]1:[cH;D2;+0:7]:[cH;D2;+0:8]:[c:9]:[c:10]:[cH;D2;+0:11]:1.Br-[c;H0;D3;+0:12]1:[cH;D2;+0:13]:[cH;D2;+0:14]:[c:15]:[c:16]:[cH;D2;+0:17]:1.[c:18]-[NH;D2;+0:19]-[c:20],1
[#7;a:2]:[c;H0;D3;+0:1](:[#7;a:3]:[c:4]:[#7;a:5])-[NH;D2;+0:8]-[c:9].[C:6]-[OH;D1;+0:7]>>Cl-[c;H0;D3;+0:1](:[#7;a:2]):[#7;a:3]:[c:4]:[#7;a:5].[C:6]-[O;H0;D2;+0:7]-C1-C-C-C-C-O-1.[NH2;D1;+0:8]-[c:9],1
[NH;D2;+0:10].[O;-;D1;H0:8]-[N+;H0;D3:7]-[c:6](:[cH;D2;+0:5]):[c;H0;D3;+0:1]:[c:2]:[cH;D2;+0:3].[O;H0;D1;+0:9]=[N+;H0;D3:14]-[c;H0;D3;+0:4].[c:16]:[c;H0;D3;+0:15]:[c:17].[c:12]:[c;H0;D3;+0:11]:[c:13]>>Br-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[c:6]:1-[N+;H0;D3:7](-[O;-;D1;H0:8])=[O;H0;D1;+0:9].[NH2;D1;+0:10]-[c;H0;D3;+0:11](:[c:12]):[c:13].[NH2;D1;+0:14]-[c;H0;D3;+0:15](:[c:16]):[c:17],1
[C;D1;H3:17]-[C;H0;D4;+0:18](-[c:20]:[c;H0;D3;+0:21]:[c:22])-[c:25]:[c;H0;D3;+0:23]:[c:24].[CH3;D1;+0:19]-[C;H0;D4;+0:15](-[CH3;D1;+0:16])-[c;H0;D3;+0:7].[O;H0;D1;+0:6].[O;H0;D1;+0:8].[c;H0;D3;+0:9]:[cH;D2;+0:14].[c;H0;D3;+0:1]:[c:2]:[c:3]:[c;H0;D3;+0:4]:[cH;D2;+0:5].[cH;D2;+0:10].[cH;D2;+0:11]:[cH;D2;+0:12]:[cH;D2;+0:13]>>Br-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[c;H0;D3;+0:4](-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[c;H0;D3;+0:9]2:[cH;D2;+0:10]:[cH;D2;+0:11]:[c;H0;D3;+0:12](-Br):[cH;D2;+0:13]:[cH;D2;+0:14]:2):[cH;D2;+0:15]:[cH;D2;+0:16]:1.[C;D1;H3:17]-[C;H0;D4;+0:18]1(-[CH3;D1;+0:19])-[c:20]:[c;H0;D3;+0:21](:[c:22])-N-[c;H0;D3;+0:23](:[c:24]):[c:25]-1,1
[#16;a:5]:[c:4]:[c:3]:[c;H0;D3;+0:1](:[#7;a:2])-[NH;D2;+0:8]-[C:7](-[C;D1;H3:6])=[O;D1;H0:9]>>Cl-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[c:4]:[#16;a:5].[C;D1;H3:6]-[C:7](-[NH2;D1;+0:8])=[O;D1;H0:9],1
[Cl;D1;H0:8]-[c;H0;D3;+0:9]:[c:10]:[cH;D2;+0:11].[NH;D2;+0:6].[NH;D2;+0:13]-[c;H0;D3;+0:12]:[c:14]:[cH;D2;+0:15].[c:5]:[c;H0;D3;+0:4]:[c:3]:[c:2]:[c;H0;D3;+0:1]:[cH;D2;+0:7]>>Br-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[c;H0;D3;+0:4](:[c:5]):[n;H0;D2;+0:6]:[cH;D2;+0:7]:1.[Cl;D1;H0:8]-[c;H0;D3;+0:9]1:[c:10]:[cH;D2;+0:11]:[c;H0;D3;+0:12](-[NH2;D1;+0:13]):[c:14]:[cH;D2;+0:15]:1,1
[C:11]-[C;H0;D4;+0:12](-[C:13])-[F;D1;H0:14].[C:16]-[C;H0;D4;+0:17](-[F;D1;H0:18])-[F;D1;H0:19].[F;H0;D1;+0:30].[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5]:[cH;D2;+0:6].[C:26]-[C;H0;D4;+0:27].[F;D1;H0:21]-[C;H0;D4;+0:20](-[F;D1;H0:22])-[F;D1;H0:23].[F;H0;D1;+0:28].[F;H0;D1;+0:15].[F;H0;D1;+0:29].[c:25]-[NH;D2;+0:24]-[c;H0;D3;+0:1](:[cH;D2;+0:2]):[c;H0;D3;+0:10]:[c;H0;D3;+0:9]:[c:8]:[cH;D2;+0:7]>>Br-[c;H0;D3;+0:1]1:[cH;D2;+0:2]:[cH;D2;+0:3]:[c:4]:[c;H0;D3;+0:5]2:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:[cH;D2;+0:9]:[c;H0;D3;+0:10]:2:1.[C:11]-[C;H0;D4;+0:12](-[C:13])(-[F;D1;H0:14])-[F;H0;D1;+0:15].[C:16]-[C;H0;D4;+0:17](-[F;D1;H0:18])(-[F;D1;H0:19])-[C;H0;D4;+0:20](-[F;D1;H0:21])(-[F;D1;H0:22])-[F;D1;H0:23].O=[N+;H0;D3:24](-[O-])-[c:25].[C:26]-[C;H0;D4;+0:27](-[F;H0;D1;+0:28])(-[F;H0;D1;+0:29])-[F;H0;D1;+0:30],1
[CH2;D2;+0:10]-[c;H0;D3;+0:4].[C:11]-[C;H0;D4;+0:12](-[C:13])-[F;D1;H0:14].[C:16]-[C;H0;D4;+0:17](-[F;D1;H0:18])-[F;D1;H0:19].[F;H0;D1;+0:15].[F;H0;D1;+0:20].[cH;D2;+0:30]:[cH;D2;+0:29].[c:8]-[c;H0;D3;+0:7]:[c:6]:[cH;D2;+0:5]:[c;H0;D3;+0:9]-[N;H0;D3;+0:24]-[c:25]:[c:26](:[cH;D2;+0:31]):[c:27]:[cH;D2;+0:28].[c:21]:[c;H0;D3;+0:22]:[c:23].[c:2]:[c;H0;D3;+0:1]:[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].Br-[c;H0;D3;+0:4]1:[cH;D2;+0:5]:[c:6]:[c;H0;D3;+0:7](-[c:8]):[cH;D2;+0:9]:[cH;D2;+0:10]:1.[C:11]-[C;H0;D4;+0:12](-[C:13])(-[F;D1;H0:14])-[F;H0;D1;+0:15].[C:16]-[C;H0;D4;+0:17](-[F;D1;H0:18])(-[F;D1;H0:19])-[F;H0;D1;+0:20].[c:21]:[c;H0;D3;+0:22](:[c:23])-[NH;D2;+0:24]-[c:25]:[c:26]1:[c:27]:[cH;D2;+0:28]:[cH;D2;+0:29]:[cH;D2;+0:30]:[cH;D2;+0:31]:1,1
[C:10]-[CH2;D2;+0:9].[C:19]-[CH2;D2;+0:18].[C:13]-[CH;D3;+0:14]-[C:15]-[NH;D2;+0:16]-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]-[c;H0;D3;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:17].[cH;D2;+0:7]:[c;H0;D3;+0:8]:[c:11]:[cH;D2;+0:12]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]-[c;H0;D3;+0:5]1:[cH;D2;+0:6]:[cH;D2;+0:7]:[c;H0;D3;+0:8](-[CH2;D2;+0:9]-[C:10]):[c:11]:[cH;D2;+0:12]:1.[C:13]-[CH;D3;+0:14](-[C:15]-[NH2;D1;+0:16])-[CH2;D2;+0:17]-[CH2;D2;+0:18]-[C:19],1
[#16;a:4]:[c:3]:[c:2]:[c;H0;D3;+0:1](-[NH;D2;+0:9]-[C:8](-[C;D1;H3:7])=[O;D1;H0:10]):[c:5]:[#7;a:6]>>Br-[c;H0;D3;+0:1](:[c:2]:[c:3]:[#16;a:4]):[c:5]:[#7;a:6].[C;D1;H3:7]-[C:8](-[NH2;D1;+0:9])=[O;D1;H0:10],1
[CH2;D2;+0:18]-[CH2;D2;+0:19].[CH2;D2;+0:16]-[C:15]-[CH;D3;+0:14]-[C:13]-[NH;D2;+0:12]-[c;H0;D3;+0:17].[c;H0;D3;+0:6]:[cH;D2;+0:7].[CH2;D2;+0:5]-[C:4]-[c:3]:[c;H0;D3;+0:1]:[c:2].[cH;D2;+0:8]:[c:9]:[c:10]:[cH;D2;+0:11]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3]-[C:4]-[CH2;D2;+0:5]-[c;H0;D3;+0:6]1:[cH;D2;+0:7]:[cH;D2;+0:8]:[c:9]:[c:10]:[cH;D2;+0:11]:1.[NH2;D1;+0:12]-[C:13]-[CH;D3;+0:14]1-[C:15]-[CH2;D2;+0:16]-[CH2;D2;+0:17]-[CH2;D2;+0:18]-[CH2;D2;+0:19]-1,1
[#16;a:4]:[c:5]:[c:6]-[NH;D2;+0:7]-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]>>Cl-[c;H0;D3;+0:1](:[#7;a:2]):[c:3].[#16;a:4]:[c:5]:[c:6]-[NH2;D1;+0:7],1
[#8:3]-[C:2](-[C:4])=[CH;D2;+0:1]-[NH;D2;+0:7]-[C:6](-[C;D1;H3:5])=[O;D1;H0:8]>>I/[CH;D2;+0:1]=[C:2](/[#8:3])-[C:4].[C;D1;H3:5]-[C:6](-[NH2;D1;+0:7])=[O;D1;H0:8],1
[Br;D1;H0:9]-[c;H0;D3;+0:10]1:[c:11]:[cH;D2;+0:12]:[cH;D2;+0:3]:[c:2]:[c;H0;D3;+0:1]:1-[NH;D2;+0:16]-[c;H0;D3;+0:15]1:[c:14]:[cH;D2;+0:13]:[cH;D2;+0:4]:[c:5]:[c;H0;D3;+0:6]:1-[C:7]#[C:8]>>Br-[c;H0;D3;+0:1]1:[c:2]:[cH;D2;+0:3]:[cH;D2;+0:4]:[c:5]:[c;H0;D3;+0:6]:1-[C:7]#[C:8].[Br;D1;H0:9]-[c;H0;D3;+0:10]1:[c:11]:[cH;D2;+0:12]:[cH;D2;+0:13]:[c:14]:[c;H0;D3;+0:15]:1-[NH2;D1;+0:16],1
[CH;D2;+0:9]=[N;H0;D2;+0:6]-[c:7]:[cH;D2;+0:8].[c:11]:[cH;D2;+0:10].[c:2]:[c;H0;D3;+0:1]-[c;H0;D3;+0:3].[c:5]:[cH;D2;+0:4]>>Br-[c;H0;D3;+0:1](:[c:2]):[cH;D2;+0:3]:[cH;D2;+0:4]:[c:5].[NH2;D1;+0:6]-[c:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:[c:11],1
[C:3]-[c;H0;D3;+0:2](:[c;H0;D3;+0:4]=[O;D1;H0:5]):[c;H0;D3;+0:1](:[n;H0;D2;+0:15]:[c;H0;D3;+0:10])-[c;H0;D3;+0:6](:[cH;D2;+0:11]):[c:7]:[c:8]:[cH;D2;+0:9].[c:14]:[c;H0;D3;+0:13]:[n;H0;D2;+0:12].[c:17]:[cH;D2;+0:16]>>Cl-[C;H0;D3;+0:1](=[C;H0;D3;+0:2](-[C:3])-[CH;D2;+0:4]=[O;D1;H0:5])-[c;H0;D3;+0:6]1:[c:7]:[c:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:[cH;D2;+0:11]:1.[NH2;D1;+0:12]-[c;H0;D3;+0:13](:[c:14]):[n;H0;D2;+0:15]:[cH;D2;+0:16]:[c:17],1
[#16:7]-[c;H0;D3;+0:6]:[#7;a:5]:[c:4]:[c;H0;D3;+0:3]/[C:2]=[CH;D2;+0:1]/[NH;D2;+0:8]-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[c;H0;D3;+0:16].[Br;H0;D1;+0:18].[CH2;D2;+0:11].[cH;D2;+0:17]:[c;H0;D3;+0:12]:[c:13]:[c:14]:[cH;D2;+0:15].[NH;D2;+0:23]-[C:22](=[O;D1;H0:24])-[c:21]1:[#7;a:25]:[c:26]:[c;H0;D3;+0:19]:[c:20]:1>>I/[CH;D2;+0:1]=[C:2]\[c;H0;D3;+0:3]1:[c:4]:[#7;a:5]:[c;H0;D3;+0:6](-[#16:7]):[n;H0;D3;+0:8]:1-[CH2;D2;+0:9]-[O;H0;D2;+0:10]-[CH2;D2;+0:11]-[c;H0;D3;+0:12]1:[c:13]:[c:14]:[cH;D2;+0:15]:[cH;D2;+0:16]:[cH;D2;+0:17]:1.[Br;H0;D1;+0:18]-[c;H0;D3;+0:19]1:[c:20]:[c:21](-[C:22](-[NH2;D1;+0:23])=[O;D1;H0:24]):[#7;a:25]:[c:26]:1,1
[CH;D2;+0:5]=[N;H0;D2;+0:7]-[c:8].[c;H0;D3;+0:6]-[c;H0;D3;+0:1]:[c:2]:[c:3]:[cH;D2;+0:4]>>Br-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:1.[NH2;D1;+0:7]-[c:8],1
[#7;a:2]:[c;H0;D3;+0:1](:[c:3])-[NH;D2;+0:10]-[C:9](=[O;D1;H0:11])-[#8:8]-[C:5](-[C:4])(-[C;D1;H3:6])-[C;D1;H3:7]>>I-[c;H0;D3;+0:1](:[#7;a:2]):[c:3].[C:4]-[C:5](-[C;D1;H3:6])(-[C;D1;H3:7])-[#8:8]-[C:9](-[NH2;D1;+0:10])=[O;D1;H0:11],1
[#7;a:2]:[c;H0;D3;+0:1](:[c:3])-[NH;D2;+0:10]-[C:9](=[O;D1;H0:11])-[#8:8]-[C:5](-[C:4])(-[C;D1;H3:6])-[C;D1;H3:7]>>Br-[c;H0;D3;+0:1](:[#7;a:2]):[c:3].[C:4]-[C:5](-[C;D1;H3:6])(-[C;D1;H3:7])-[#8:8]-[C:9](-[NH2;D1;+0:10])=[O;D1;H0:11],1
[#16;a:5]:[c:4]:[c:3]:[c;H0;D3;+0:1](:[#7;a:2])-[NH2;D1;+0:8].[C:6]-[CH2;D2;+0:7].[C:10]-[CH2;D2;+0:9].[C:12]-[CH;D3;+0:11]-[C:13]>>Cl-[c;H0;D3;+0:1](:[#7;a:2]):[c:3]:[c:4]:[#16;a:5].[C:6]-[CH2;D2;+0:7]-[N;H0;D3;+0:8](-[CH2;D2;+0:9]-[C:10])-[CH;D3;+0:11](-[C:12])-[C:13],1
