template,count
[#5:3]-[#6:2]:[#6:1]>>Br-[#6:1]:[#6:2].C-C1(-C)-O-B(-[#5:3])-O-C-1(-C)-C,10
[#6:1]-[#6:2]>>C-C1(-C)-C-C(-C)(-C)-O-B(-[#6:1])-O-1.I-[#6:2],10
[#6:2]-[#6:3]-[#6:1]>>Cl-[#6:1].F-[B-](-F)(-F)-[#6:2].[#6;H0:3],10
[#6:1]-[#6:2]>>C-O-[B-]1(-[#6:1])-C2-C-C-C-C-1-C-C-C-2.Cl-[#6:2],10
[#6:5]-[#6:3]:[#6:2]:[#6:1]-[#8:4]>>Cl-[#6:1]:[#6:2]:[#6:3]-[#8:4].O-B(-O)-[#6:5],9
[#6:2]-[#6:1]>>Br-[#6:1].C-C1(-C)-[C@@H]2-C-[C@H]-1-C-[C@@H]1-O-B(-[#6:2])-O-[C@@]-1-2-C,9
[#6:1]-[#6:2]>>B-[#6:1].Br-[#6:2],9
[#6:7]-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]=[#8:6]>>Cl-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#8:6].O-B(-O)-[#6:7],9
[#6:2]-[#6:1]-[#6:3]>>Cl-[#6:1]-I.[#6:2]-B1-C2-C-C-C-C-1-C-C-C-2.[#6:3]-B1-C2-C-C-C-C-1-C-C-C-2,9
[#6:7]-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#8:6]>>I-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]=[#8:6].O-B(-O)-[#6:7],9
[#6:4]-[#6:1]:[#6:2]:[#6:3]-[#6:5]>>C-C1(-C)-O-B(-[#6:1]:[#6:2]:[#6:3]-[#6:4])-O-C-1(-C)-C.Cl-[#6:5],9
[#6:2]-[#6:1]>>C-C1(-C)-C-B(-[#6:1])-O-C-1(-C)-C.Cl-[#6:2],9
[#6:5]-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:6]>>C-C1(-C)-O-B(-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5])-O-C-1(-C)-C.Cl-[#6:6],9
[#6:2]-[#6:4](-[#6:1])=[#8:3]>>Br-[#6:1].O-B(-[#6:2])-[#8:3].O=C=[Mo](=C=O)(=C=O)(=C=O)(=C=O)=[#6:4]=O,9
[#6:4]-[#6:1]:[#34:2]:[#6:3]-[#6:5]>>Br-[#6:1]:[#34:2]:[#6:3]-Br.O-B(-O)-[#6:4].O-B(-O)-[#6:5],9
[#6:4]-[#6:1]:[#7:2]:[#6:3]-[#6:5]>>Br-[#6:1]:[#7:2]:[#6:3]-[#6:4].O-B(-O)-[#6:5],9
[#6:1]-[#6:3]:[#6:2]-[#6:4]>>Cl-[#6:1].I-[#6:2]:[#6:3].O-B(-O)-[#6:4],9
[#6:2]=[#6:1]/[#6:3]>>Cl\[#6:1]=[#6:2]\I.[#6:3]-B1-C2-C-C-C-C-1-C-C-C-2,9
[#6:5]-[#6:2]:[#7:3]:[#6:4]-[#6:1]>>C-C1(-C)-O-B(-[#6:1])-O-C-1(-C)-C.Cl-[#6:2]:[#7:3]:[#6:4]-[#6:5],9
[#6:2]-[#6:1]>>C-C(-C)(-O)-C(-C)(-C)-O-B(-O)-[#6:1].Cl-[#6:2],9
[#6:1]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]=[#8:7]>>Cl-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]-[#8:7],8
[#6:1]-[#6:6]:[#6:5]:[#16:4]:[#6:3]:[#6:2]-[#6:7]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#16:4]:[#6:5]:[#6:6]-[#6:7],8
[#6:6]-[#6:1]:[#6:2]:[#6:4]:[#6:3]:[#6:5]>>Br-[#6:1]:[#6:2]:[#6:3]:[#6:4]:[#6:5].C-C1(-C)-O-B(-[#6:6])-O-C-1(-C)-C,8
[#6:1]-[#6:2]>>C-[N+]12-C-C(=O)-O-[B-]-1(-[#6:1])-O-C(=O)-C-2.Cl-[#6:2],8
[#6:18]-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#7:8]-[#6:9]:[#6:10]:[#6:11]:[#6:12]-[#6:13]1:[#7:14]:[#7:15]:[#7:16]:[#7:17]:1>>Br-[#6:1]:[#6:2]:[#6:3]:[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#7:8]-[#6:9]:[#6:10]:[#6:11]:[#6:12]-[#6:13]1-[#7:14]=[#7:15]-[#7:16]=[#7:17]-1.C-C1(-C)-O-B(-[#6:18])-O-C-1(-C)-C,8
[#6:5]-[#6:1]:[#6:2]-[#6:3]=[#8:4]>>Cl-[#6:1]:[#6:2]-[#6:3]-[#8:4].O-B(-O)-[#6:5],8
[#6:2]-[#6:1]>>Br-[#6:1].C-C1(-C)-C-O-[B-](-C)(-[#6:2])-O-C-1,8
[#6:2]-[#6:3]-[#6:1]>>Cl-[#6:1].O-B(-O)-[#6:2].[#6;H0:3],8
[#6:2]-[#6:1]>>Br-[#6:1].[#6:2]-[B-]12-O-c3:c:c:c:c:c:3-c3:c:c:c:c(:c:3-1)-c1:c:c:c:c:c:1-O-2,8
[#6:1]-[#6:2]>>Br-[#6:1].C-C1-O-B(-[#6:2])-O-C-1(-C)-C,8
[#6:1]-[#6:4]:[#6:3]:[#6:2]-[#6:5]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]-[#6:5],8
[#6:1]-[#6:2]>>Br-[#6:1].O-B-[#6:2],8
[#6:1]:[#6:2]-[#6:3]>>I-[#6:1]:[#6:2].O-B(-O)-[#6:3],8
[#6:1]-[#6:4]:[#6:3]:[#6:2]-[#6:5]>>C-C1(-C)-O-B(-[#6:1])-O-C-1(-C)-C.Cl-[#6:2]:[#6:3]:[#6:4]-[#6:5],8
[#6:2]:[#6:9]:[#6:3]:[#6:4]:[#6:5]-[#6:6]:[#6:7]:[#6:8]:[#6:1](-[#6:11]):[#6:10]>>Br-[#6:1](:[#6:2]):[#6:3]:[#6:4]:[#6:5]-[#6:6]:[#6:7]:[#6:8]:[#6:9]:[#6:10].O-B(-O)-[#6:11],8
[#6:2]-[#6:1]>>Cl-[#6:1].[#6:2]-B1-O-C-C-N(-c2:c:c:c:c:c:2)-C-C-O-1,8
[#6:1]-[#6:2]>>Br-[#6:1].C-C1(-C)-O-[B-]2(-[#6:2])-O-C-1-c1:c:c:c:c:c:1-O-2,8
[#6:2]-[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-I(-O)-[#6:1]):c:c:1.O-B(-O)-[#6:2],8
[#6:1]-[#6:10]:[#6:9]:[#6:8]:[#6:7]-[#7:6]-[#6:5]:[#6:4]:[#6:3]:[#6:2]-[#6:11]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#7:6]-[#6:7]:[#6:8]:[#6:9]:[#6:10]-[#6:11],7
[#6:5]-[#6:3]:[#6:2]:[#6:1]-[#7:4]>>Br-[#6:1]:[#6:2]:[#6:3]-[#7:4].C-C1(-C)-O-B(-[#6:5])-O-C-1(-C)-C,7
[#6:8]-[#6:6]:[#6:5]:[#6:4]-[#6:3]:[#6:2]:[#6:1]-[#6:7]>>Br-[#6:1]:[#6:2]:[#6:3]-[#6:4]:[#6:5]:[#6:6]-[#6:7].O-B(-O)-[#6:8],7
[#6:3]-[#6:1]:[#6:2]-[#6:4]>>I-[#6:1]:[#6:2]-I.O-B(-O)-[#6:3].O-B(-O)-[#6:4],7
[#6:6]-[#6:4]=[#6:3]-[#6:2]-[#6:1]-[#6:5]>>Br-[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5].O-B(-O)-[#6:6],7
[#6:5]-[#6:1]:[#6:2]-[#6:3]:[#6:4]-[#6:6]>>I-[#6:1]:[#6:2]-[#6:3]:[#6:4]-I.O-B(-O)-[#6:5].O-B(-O)-[#6:6],7
[#6:1]-[#6:2]>>Br-[#6:1].C-[n+]1:c:c:n(-C):c:1-[B-](-F)(-F)-[#6:2],7
[#6:1]-[#6:3]-[#6:2]>>F-[B-](-F)(-F)-[#6:1].I-[#6:2].[#6;H0:3],7
[#6:3]-[#6:2]:[#6:1]>>C-C1(-C)-O-B(-[#6:1]:[#6:2])-O-C-1(-C)-C.I-[#6:3],7
[#6:6]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:1]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6],7
[#6:3]-[#6:2]:[#6:1]>>C-C1(-C)-O-B(-[#6:1]:[#6:2])-O-C-1(-C)-C.Cl-[#6:3],7
[#6:2]-[#6:1]>>C-O-C(-[C@@H]1-O-B(-[#6:1])-O-[C@H]-1-C(-O-C)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.I-[#6:2],7
[#6:1]-[#6:2]>>F-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C-C1-C-O-B(-[#6:1])-O-1.I-[#6:2],7
[#6:3]-[#6:1]:[#6:2]>>Br-[#6:1]:[#6:2]-Br.O-B(-O)-[#6:3],7
[#6:1]-[#6:2]:[#6:3]:[#6:5]:[#6:4]:[#6:6]>>Br-[#6:1].C-C1(-C)-O-B(-[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6])-O-C-1(-C)-C,7
[#6:1]-[#6:2]>>C-C(-C)-O-B(-[#6:1])-O-C(-C)-C.Cl-[#6:2],7
[#6:6]:[#6:4]:[#6:5]:[#6:3]:[#6:2]-[#6:1]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6],7
[#6:2]-[#6:1]>>C-C1(-C)-C-B(-[#6:1])-C-C-1(-C)-C.Cl-[#6:2],7
[#35:6]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:1]>>Br-[#6:1].O-B(-O)-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#35:6],7
[#6:5]-[#6:3]:[#6:2]:[#6:1]-[#6:4]>>Cl-[#6:1]:[#6:2]:[#6:3]-[#6:4].O-B(-O)-[#6:5],7
[#6:4]-[#6:1]:[#8:2]:[#6:3]-[#6:5]>>Br-[#6:1]:[#8:2]:[#6:3]-Br.O-B(-O)-[#6:4].O-B(-O)-[#6:5],7
[#6:2]1:[#6:1]:[#6:5]:[#6:6]:[#6:4]:[#6:3]:1>>Br-[#6:1]:[#6:2]-[#6:3]:[#6:4]-Br.C-C1(-C)-O-B(-[#6:5]:[#6:6]-B2-O-C(-C)(-C)-C(-C)(-C)-O-2)-O-C-1(-C)-C,7
[#6:1]-[#6:2]:[#6:3]-[#6:4]=[#8:5]>>Cl-[#6:1].O-B(-O)-[#6:2]:[#6:3]-[#6:4]-[#8:5],6
