template,count
[#6:1]-[#8:2]>>I-[#6:1].[#8;-1:2],16
[#8:1]-[#6:2]-[#6:3]-[#6:4](-[#8:7])-[#6:5]-[#8:6]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]-[#6:3]-[#6:4](-[#6:5]-[#8:6]-[Si](-C)(-C)-C(-C)(-C)-C)-[#8:7]-[Si](-C)(-C)-C(-C)(-C)-C,16
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].I-[#6:2],16
[#16:1]-[#8:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8]-[#16:2]>>Cl-[#16:1].Cl-[#16:2].[#8:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8],16
[#6:1]-[#6:2]>>Cl-[#6:1].[#6:2]-[Sb](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,16
[#6:1]=[#6:2]>>C-C-O-P(=O)(-[#6:1])-O-C-C.O=[#6:2],16
[#6:1]-[#6:2]-[#7:3]>>[#6:1]=[#6:2].[#7:3],16
[#6:2]-[#6:1]>>I-[#6:1].[#6:2]-[K],16
[#6:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:1].[#6:2]1-[#6:3]-[#8:4]-1,16
[#8:1]>>C-O-c1:c:c:c(-C(-[#8:1])(-c2:c:c:c:c:c:2)-c2:c:c:c(-O-C):c:c:2):c:c:1,15
[#6:2]-[#6:1]-[#7:3]>>O=[#6:1].[#6:2].[#7:3],15
[#6:1]-[#8:2]>>C-C-O-[#6:1].[#8:2],15
[#16:2]-[#6:1]>>O-B(-O)-[#6:1].[#16:2],15
[#8:1]-[#6:2]:[#6:3]:[#6:4]-[#8:5]>>C-[#8:1]-[#6:2]:[#6:3]:[#6:4]-[#8:5]-C,15
[#15:1]=[#7:2]>>[#15:1].[#7:2]=[N+]=[N-],15
[#6:1]-[#7:2]>>C-C-S-[#6:1].[#7:2],15
[#16:2]-[#6:1]>>C-S(=O)(=O)-[#6:1].[#16:2],15
[#16:1]-[#6:2]>>[#16:1].[#6:2],15
[#6:1]-[#7:5]-[#6:3](=[#6:2])-[#7:4]>>Cl-[#6:1].[#6:2]-[#6:3]#[#7:4].[#7:5],15
[#6:2]-[#6:1]>>N#C-[#6:1].[#6:2],15
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].[#6:2]-n1:n:n:c2:c:c:c:c:c:2:1,15
[#6:1]-[#6:2]>>C-S(=O)(=O)-O-[#6:1].[#6:2]-[Na],15
[#7:6]-[#6:1]-[#6:2]:[#6:3]-[#6:4]-[#8:5]>>[#6:1]1-[#6:2]:[#6:3]-[#6:4]-[#8:5]-1.[#7:6],15
[#6:1]>>C-C(-C)-[Si](-[#6:1])(-C(-C)-C)-C(-C)-C,14
[#8:1]>>C-C-[Si](-[#8:1])(-C-C)-C-C,14
[#8:1]>>C-C(-C)-[Si](-[#8:1])(-C(-C)-C)-C(-C)-C,14
[#6:1]-[#8:2]>>C-c1:c:c(-C):c(-S(=O)(=O)-O-[#6:1]):c(-C):c:1.[#8:2],14
[#16:2]-[#6:1]>>O-[#6:1].[#16;-1:2],14
[#6:4]-[#6:3]/[#6:2]=[#6:1]>>C-C(=O)-O-[#6:1]-[#6:2]=[#6:3].[#6:4],14
[#16:1]\[#6:3]=[#6:2]>>Cl-[#16:1].[#6:2]#[#6:3],14
[#34:2]-[#6:1]>>Br-[#6:1].[#34:2]-[Se]-c1:c:c:c:c:c:1,13
[#7:1]>>C-O-c1:c:c:c(-[#7:1]):c:c:1,13
[#8:5]-[#6:4]-[#6:3]-[#6:2]-[#8:1]>>C-C(-C)-[Si]1(-C(-C)-C)-O-[Si](-C(-C)-C)(-C(-C)-C)-[#8:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5]-1,13
[#15:2]-[#6:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1.Cl-[#15:2],13
[#34:1]-[#6:2]>>Br-[#34:1].[#6:2],13
[#6:1]-[#7:2]>>C-C(-C)-C-O-C(=O)-O-[#6:1].[#7:2],13
[#7:6]-[#6:4]/[#6:3]=[#6:2]\[#6:1]-[#8:5]>>[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#8:5]-1.[#7:6],13
[#6:2]-[#6:1]>>Br-[#6:1].N#C-[Zn]-[#6:2],13
[#6:2]-[#6:1]>>C-O-N(-C)-[#6:1].[#6:2]-[Li],13
[#6:2]-[#6:3]-[#6:1]>>Br-[#6:1].[#6:2]=[#6:3],13
[#6:1]-[#6:2]>>Br-[#6:1].C-[Sn](-C)(-C)-[#6:2],13
[#6:1]1:[#6:2]:[#7:5]:[#6:4]:[#6:3]:1>>Br-[#6:1]-[#6:2]=O.[#6:3]=[#6:4]-[#7:5],13
[#6:1]-[#6:2]>>C-[Si](-C)(-O)-[#6:1].I-[#6:2],12
[#5:2]-[#6:1]>>Br-[#6:1].C-O-[#5:2],12
[#6:1]-[#8:2]>>Br-C(-Br)(-Br)-C-O-[#6:1].[#8:2],12
[#6:1]=[#6:2]>>[#6:1]-[#6:2],12
[#53;+1:2]-[#6:1]>>Br-[#6:1].F-C(-F)(-F)-S(=O)(=O)-O/C=C/[#53;+1:2],12
[#6:3]-[#6:1]-[#6:2]-[#8:4]>>I-[#6:1]-[#6:2]-[#6:3].[#8:4],12
[#16:1]1:[#6:2]:[#6:3]:[#6:4]:[#7:5]:1>>Cl-[#16:1]-[#6:2]:[#6:3]-[#6:4]-Cl.[#7:5],12
[#14:1]-[#14:2]>>Cl-[#14:1].[#14;-1:2],12
[#6:1]-[#6:2]>>C-[Sn](-C)(-C)-[#6:1].I-[#6:2],12
[#53:1]-[#6:5]-[#6:4]-[#6:3]-[#6:2]>>[#53:1]-[#6:2].[#6:3]1-[#6:4]-[#6:5]-1,12
[#34:2]-[#6:1]>>Cl-[#6:1].[#34:2]-[Se]-c1:c:c:c:c:c:1,11
[#5:2]-[#6:1]>>Br-[#6:1].C-C(-C)-O-[#5:2],11
[#16:2]=[#6:3]=[#7:4]-[#6:1]>>Cl-[#6:1].[#16;-1:2]-[#6:3]#[#7:4],11
[#6:1]-[#15:3]-[#6:2]>>Br-[#6:1].Br-[#6:2].Cl-[#15:3]-Cl,11
[#6:1]=[#7:2]>>Cl-[#6:1]-Cl.[#7:2],11
[#14:1]-[#6:2]>>Cl-[#14:1].Cl-[#6:2],11
[#5:1]-[#8:4]\[#6:3]=[#6:2]>>Cl-[#5:1].[#6:2]-[#6:3]=[#8:4],11
[#6:1]-[#6:2]-[#8:3]>>C-[Si](-C)(-C)-[#6:1].[#6:2]=[#8:3],11
[#6:1]-[#16:2]-[#6:3]-[#8:4]>>I-[#6:1].[#16:2]=[#6:3].[#8:4],11
[#34:1]-[#6:2]>>N#C-[#34:1].O-[#6:2],11
[#6:1]-[#7:2]:[#6:3]:[#6:4]:[#6:5]=[#8:6]>>F-[#6:1].[#7:2]:[#6:3]:[#6:4]:[#6:5]-[#8:6],11
[#16:1]-[#6:2]>>O=C1-C-C-C(=O)-N-1-[#16:1].[#6:2],11
[#6:1]-[#6:2]-[#7:3]>>Br-[#6:1].O=[#6:2].[#7:3],11
[#6:1]-[#7:2]>>C-C(=O)-O-[#6:1].C-[Si](-C)(-C)-[#7:2],11
[#15:1]-[#6:2]>>Cl-[#15:1].[#6:2]-S-c1:c:c:c:c:c:1,11
[#6:1]-[#8:2]>>O-[C@@H]1-[C@@H](-O)-[C@H](-n2:c:c:c(=O):[nH]:c:2=O)-O-[C@H]-1-C-O-P(-O)(=O)-O-P(-O)(=O)-O-[#6:1].[#8:2],11
[#7:1]>>O=C(-[#7:1])-O-C-c1:c:c:c:c:c:1,11
